FPS, FrameIndex, NumFramePresents, NumMisPresented, NumDroppedFrames, ReprojectionMotion, PredictedFrames, ThrottledFrames, SystemTimeInMs, PreSubmitGpuMs, PostSubmitGpuMs, TotalRenderGpuMs, CompositorRenderGpuMs, CompositorRenderCpuMs, CompositorIdleCpuMs, ClientFrameIntervalMs, WaitGetPosesCalledMs, NewPosesReadyMs, NewFrameReadyMs, CompositorUpdateStartMs, CompositorUpdateEndMs, CompositorRenderStartMs
72, 5141, 1, 0, 0, 1, 1, 0, 75587.3, 0, 0, 0.719488, 0.519488, 0.4623, 13.2654, 0, 0, -12.0753, 0, -12.0718, -12.0666, -12.0043
72, 5142, 1, 0, 0, 1, 1, 0, 75601.3, 0, 0, 0.719424, 0.519424, 0.45, 13.3114, 0, 0, -12.1056, 0, -12.1033, -12.0988, -12.0374
72, 5143, 1, 0, 0, 1, 1, 0, 75615.2, 0, 0, 0.720032, 0.520032, 0.3681, 13.3665, 0, 0, -12.0638, 0, -12.0615, -12.0569, -11.9936
72, 5144, 1, 0, 0, 1, 1, 0, 75629.1, 0, 0, 0.719456, 0.519456, 0.4279, 13.3543, 0, 0, -12.0236, 0, -12.0211, -12.0167, -11.9446
72, 5145, 1, 0, 0, 1, 1, 0, 75643, 0, 0, 0.72096, 0.52096, 0.3957, 13.3267, 0, 0, -11.9875, 0, -11.9848, -11.9803, -11.91
72, 5146, 1, 0, 0, 1, 1, 0, 75656.9, 0, 0, 0.720128, 0.520128, 0.5244, 13.1561, 0, 0, -12.0065, 0, -12.0037, -11.9987, -11.9335
72, 5147, 1, 0, 0, 1, 1, 0, 75670.9, 0, 0, 0.72176, 0.52176, 0.3982, 13.3685, 0, 0, -12.0333, 0, -12.0309, -12.0263, -11.9643
72, 5148, 1, 0, 0, 1, 1, 0, 75684.8, 0, 0, 0.720896, 0.520896, 0.482, 13.2438, 0, 0, -12.0142, 0, -12.0117, -12.0072, -11.9153
72, 5149, 1, 0, 0, 1, 1, 0, 75698.7, 0, 0, 0.721376, 0.521376, 0.4098, 13.3062, 0, 0, -11.997, 0, -11.9947, -11.99, -11.9174
72, 5150, 1, 0, 0, 1, 1, 0, 75712.6, 0, 0, 0.722048, 0.522048, 0.3501, 13.3793, 0, 0, -11.9941, 0, -11.9917, -11.9869, -11.9226
72, 5151, 1, 0, 0, 1, 1, 0, 75726.6, 0, 0, 0.724064, 0.524064, 0.4214, 13.3479, 0, 0, -11.9863, 0, -11.9838, -11.9784, -11.9155
72, 5152, 1, 0, 0, 1, 1, 0, 75740.5, 0, 0, 0.72272, 0.52272, 0.4352, 13.3068, 0, 0, -11.9415, 0, -11.9385, -11.9332, -11.8647
72, 5153, 1, 0, 0, 1, 1, 0, 75754.4, 0, 0, 0.722688, 0.522688, 0.4388, 13.2893, 0, 0, -11.9183, 0, -11.9139, -11.9075, -11.8249
72, 5154, 1, 0, 0, 1, 1, 0, 75768.3, 0, 0, 0.723552, 0.523552, 0.5051, 13.2132, 0, 0, -11.9323, 0, -11.9291, -11.9237, -11.8507
72, 5155, 1, 0, 0, 1, 1, 0, 75782.3, 0, 0, 0.724192, 0.524192, 0.3997, 13.3421, 0, 0, -11.9761, 0, -11.9737, -11.9691, -11.9087
72, 5156, 1, 0, 0, 1, 1, 0, 75796.2, 0, 0, 0.724448, 0.524448, 0.3879, 13.3544, 0, 0, -11.9555, 0, -11.9532, -11.9486, -11.8845
72, 5157, 1, 0, 0, 1, 1, 0, 75810.1, 0, 0, 0.724864, 0.524864, 0.441, 13.3357, 0, 0, -11.9265, 0, -11.924, -11.9194, -11.8557
72, 5158, 1, 0, 0, 1, 1, 0, 75824, 0, 0, 0.727488, 0.527488, 0.5339, 13.1287, 0, 0, -11.8483, 0, -11.8454, -11.8396, -11.7637
72, 5159, 1, 0, 0, 1, 1, 0, 75838, 0, 0, 0.728224, 0.528224, 0.3578, 13.3991, 0, 0, -11.9422, 0, -11.9397, -11.9354, -11.8747
72, 5160, 1, 0, 0, 1, 1, 0, 75851.9, 0, 0, 0.729696, 0.529696, 0.429, 13.2828, 0, 0, -11.9028, 0, -11.9004, -11.8952, -11.8225
72, 5161, 1, 0, 0, 1, 1, 0, 75865.8, 0, 0, 0.729696, 0.529696, 0.4211, 13.3704, 0, 0, -11.9091, 0, -11.9064, -11.9018, -11.8389
72, 5162, 1, 0, 0, 1, 1, 0, 75879.7, 0, 0, 0.732416, 0.532416, 0.4685, 13.2332, 0, 0, -11.8272, 0, -11.8241, -11.8187, -11.7517
72, 5163, 1, 0, 0, 1, 1, 0, 75893.6, 0, 0, 0.731264, 0.531264, 0.5437, 13.1875, 0, 0, -11.7672, 0, -11.7637, -11.758, -11.6863
72, 5164, 1, 0, 0, 1, 1, 0, 75907.6, 0, 0, 0.733664, 0.533664, 0.5982, 12.9802, 0, 0, -11.7866, 0, -11.7843, -11.7798, -11.7183
72, 5165, 1, 0, 0, 1, 1, 0, 75921.5, 0, 0, 0.734464, 0.534464, 0.4779, 13.155, 0, 0, -11.8122, 0, -11.8091, -11.8017, -11.7132
72, 5166, 1, 0, 0, 1, 1, 0, 75935.4, 0, 0, 0.736832, 0.536832, 0.498, 13.2268, 0, 0, -11.8431, 0, -11.8406, -11.8361, -11.7499
72, 5167, 1, 0, 0, 1, 1, 0, 75949.3, 0, 0, 0.73808, 0.53808, 0.4935, 13.1439, 0, 0, -11.7663, 0, -11.7633, -11.7579, -11.6907
72, 5168, 1, 0, 0, 1, 1, 0, 75963.3, 0, 0, 0.739008, 0.539008, 0.4522, 13.2867, 0, 0, -11.8531, 0, -11.8507, -11.846, -11.7732
72, 5169, 1, 0, 0, 1, 1, 0, 75977.2, 0, 0, 0.741248, 0.541248, 0.4766, 13.277, 0, 0, -11.8329, 0, -11.8305, -11.826, -11.76
72, 5170, 1, 0, 0, 1, 1, 0, 75991.1, 0, 0, 0.7424, 0.5424, 0.4441, 13.2656, 0, 0, -11.7967, 0, -11.7938, -11.7884, -11.7121
72, 5171, 1, 0, 0, 1, 1, 0, 76005, 0, 0, 0.74416, 0.54416, 0.3885, 13.4142, 0, 0, -11.8554, 0, -11.8529, -11.8484, -11.7852
72, 5172, 1, 0, 0, 1, 1, 0, 76019, 0, 0, 0.743456, 0.543456, 0.3843, 13.3359, 0, 0, -11.7832, 0, -11.7803, -11.7758, -11.7126
72, 5173, 1, 0, 0, 1, 1, 0, 76032.9, 0, 0, 0.74384, 0.54384, 0.5061, 13.2073, 0, 0, -11.7895, 0, -11.787, -11.7822, -11.6888
72, 5174, 1, 0, 0, 1, 1, 0, 76046.8, 0, 0, 0.745504, 0.545504, 0.5214, 13.2162, 0, 0, -11.7608, 0, -11.7574, -11.7515, -11.664
72, 5175, 1, 0, 0, 1, 1, 0, 76060.7, 0, 0, 0.747776, 0.547776, 0.508, 13.2163, 0, 0, -11.737, 0, -11.7339, -11.7284, -11.6513
72, 5176, 1, 0, 0, 1, 1, 0, 76074.6, 0, 0, 0.747872, 0.547872, 0.5008, 13.17, 0, 0, -11.7306, 0, -11.7274, -11.7216, -11.6469
72, 5177, 1, 0, 0, 1, 1, 0, 76088.6, 0, 0, 0.748832, 0.548832, 0.4466, 13.314, 0, 0, -11.7442, 0, -11.7413, -11.7363, -11.6714
72, 5178, 1, 0, 0, 1, 1, 0, 76102.5, 0, 0, 0.749824, 0.549824, 0.488, 13.2527, 0, 0, -11.7085, 0, -11.7056, -11.6997, -11.6334
72, 5179, 1, 0, 0, 1, 1, 0, 76116.4, 0, 0, 0.749728, 0.549728, 0.6512, 12.9881, 0, 0, -11.6896, 0, -11.6859, -11.6799, -11.6023
72, 5180, 1, 0, 0, 1, 1, 0, 76130.3, 0, 0, 0.750368, 0.550368, 0.5585, 13.1885, 0, 0, -11.7448, 0, -11.7423, -11.7374, -11.6607
72, 5181, 1, 0, 0, 1, 1, 0, 76144.3, 0, 0, 0.750784, 0.550784, 0.3426, 13.4823, 0, 0, -11.7222, 0, -11.7197, -11.7133, -11.6455
72, 5182, 1, 0, 0, 1, 1, 0, 76158.2, 0, 0, 0.750688, 0.550688, 0.514, 13.0383, 0, 0, -11.5973, 0, -11.5947, -11.5894, -11.5059
72, 5183, 1, 0, 0, 1, 1, 0, 76172.1, 0, 0, 0.75216, 0.55216, 0.4296, 13.3133, 0, 0, -11.7776, 0, -11.775, -11.7704, -11.7085
72, 5184, 1, 0, 0, 1, 1, 0, 76186, 0, 0, 0.750976, 0.550976, 0.4008, 13.3198, 0, 0, -11.735, 0, -11.7318, -11.7245, -11.6335
72, 5185, 1, 0, 0, 1, 1, 0, 76200, 0, 0, 0.75104, 0.55104, 0.4347, 13.292, 0, 0, -11.746, 0, -11.7437, -11.7392, -11.6676
72, 5186, 1, 0, 0, 1, 1, 0, 76213.9, 0, 0, 0.752672, 0.552672, 0.4743, 13.3647, 0, 0, -11.6993, 0, -11.6962, -11.6902, -11.6167
72, 5187, 1, 0, 0, 1, 1, 0, 76227.8, 0, 0, 0.75184, 0.55184, 0.4964, 13.1551, 0, 0, -11.5513, 0, -11.5485, -11.5437, -11.458
72, 5188, 1, 0, 0, 1, 1, 0, 76241.7, 0, 0, 0.7528, 0.5528, 0.576, 13.0445, 0, 0, -11.6014, 0, -11.5977, -11.5924, -11.5184
72, 5189, 1, 0, 0, 1, 1, 0, 76255.7, 0, 0, 0.753056, 0.553056, 0.503, 13.2861, 0, 0, -11.7141, 0, -11.711, -11.7052, -11.6394
72, 5190, 1, 0, 0, 1, 1, 0, 76269.6, 0, 0, 0.752832, 0.552832, 0.3644, 13.3298, 0, 0, -11.6691, 0, -11.6666, -11.6619, -11.5818
72, 5191, 1, 0, 0, 1, 1, 0, 76283.5, 0, 0, 0.751904, 0.551904, 0.3907, 13.3843, 0, 0, -11.7166, 0, -11.7142, -11.7095, -11.6453
72, 5192, 1, 0, 0, 1, 1, 0, 76297.4, 0, 0, 0.753312, 0.553312, 0.5638, 13.1477, 0, 0, -11.6191, 0, -11.6151, -11.6087, -11.5229
72, 5193, 1, 0, 0, 1, 1, 0, 76311.4, 0, 0, 0.753024, 0.553024, 0.4617, 13.2224, 0, 0, -11.6385, 0, -11.6352, -11.6295, -11.5547
72, 5194, 1, 0, 0, 1, 1, 0, 76325.3, 0, 0, 0.753536, 0.553536, 0.4799, 13.2151, 0, 0, -11.6692, 0, -11.6666, -11.6616, -11.5463
72, 5195, 1, 0, 0, 1, 1, 0, 76339.2, 0, 0, 0.75504, 0.55504, 0.4341, 13.3453, 0, 0, -11.643, 0, -11.6406, -11.6359, -11.5456
72, 5196, 1, 0, 0, 1, 1, 0, 76353.1, 0, 0, 0.754944, 0.554944, 0.5702, 13.2153, 0, 0, -11.536, 0, -11.5327, -11.5269, -11.4423
72, 5197, 1, 0, 0, 1, 1, 0, 76367, 0, 0, 0.754176, 0.554176, 0.5754, 12.9416, 0, 0, -11.44, 0, -11.4374, -11.4318, -11.3481
72, 5198, 1, 0, 0, 1, 1, 0, 76381, 0, 0, 0.755648, 0.555648, 0.4936, 13.2096, 0, 0, -11.6306, 0, -11.6281, -11.6235, -11.5311
72, 5199, 1, 0, 0, 1, 1, 0, 76394.9, 0, 0, 0.755136, 0.555136, 0.3609, 13.3881, 0, 0, -11.628, 0, -11.6256, -11.621, -11.5594
72, 5200, 1, 0, 0, 1, 1, 0, 76408.8, 0, 0, 0.760032, 0.560032, 0.5078, 13.1402, 0, 0, -11.5743, 0, -11.5707, -11.5641, -11.4882
72, 5201, 1, 0, 0, 1, 1, 0, 76422.7, 0, 0, 0.760736, 0.560736, 0.4897, 13.2606, 0, 0, -11.6359, 0, -11.633, -11.6277, -11.5546
72, 5202, 1, 0, 0, 1, 1, 0, 76436.7, 0, 0, 0.76112, 0.56112, 0.3843, 13.3155, 0, 0, -11.5806, 0, -11.5773, -11.5717, -11.5091
72, 5203, 1, 0, 0, 1, 1, 0, 76450.6, 0, 0, 0.756896, 0.556896, 0.5454, 13.1813, 0, 0, -11.5951, 0, -11.592, -11.5863, -11.5073
72, 5204, 1, 0, 0, 1, 1, 0, 76464.5, 0, 0, 0.756608, 0.556608, 0.4611, 13.254, 0, 0, -11.6017, 0, -11.5994, -11.5943, -11.5263
72, 5205, 1, 0, 0, 1, 1, 0, 76478.4, 0, 0, 0.756416, 0.556416, 0.3827, 13.3223, 0, 0, -11.5951, 0, -11.5925, -11.5876, -11.5138
72, 5206, 1, 0, 0, 1, 1, 0, 76492.3, 0, 0, 0.7568, 0.5568, 0.3646, 13.4237, 0, 0, -11.6489, 0, -11.6466, -11.6422, -11.5848
72, 5207, 1, 0, 0, 1, 1, 0, 76506.3, 0, 0, 0.75696, 0.55696, 0.3838, 13.3872, 0, 0, -11.6268, 0, -11.6242, -11.6196, -11.5623
72, 5208, 1, 0, 0, 1, 1, 0, 76520.2, 0, 0, 0.757248, 0.557248, 0.3407, 13.3863, 0, 0, -11.6185, 0, -11.6159, -11.6115, -11.5501
72, 5209, 1, 0, 0, 1, 1, 0, 76534.1, 0, 0, 0.755712, 0.555712, 0.3988, 13.3499, 0, 0, -11.5974, 0, -11.5952, -11.5901, -11.5293
72, 5210, 1, 0, 0, 1, 1, 0, 76548, 0, 0, 0.757664, 0.557664, 0.4547, 13.3012, 0, 0, -11.5912, 0, -11.5889, -11.5845, -11.4859
72, 5211, 1, 0, 0, 1, 1, 0, 76562, 0, 0, 0.755616, 0.555616, 0.3507, 13.3476, 0, 0, -11.5351, 0, -11.5327, -11.5281, -11.4382
72, 5212, 1, 0, 0, 1, 1, 0, 76575.9, 0, 0, 0.756672, 0.556672, 0.5753, 13.1607, 0, 0, -11.485, 0, -11.4817, -11.4755, -11.3879
72, 5213, 1, 0, 0, 1, 1, 0, 76589.8, 0, 0, 0.755744, 0.555744, 0.508, 13.1047, 0, 0, -11.4466, 0, -11.4439, -11.4391, -11.361
72, 5214, 1, 0, 0, 1, 1, 0, 76603.7, 0, 0, 0.756736, 0.556736, 0.4966, 13.286, 0, 0, -11.4978, 0, -11.4953, -11.4903, -11.4158
72, 5215, 1, 0, 0, 1, 1, 0, 76617.7, 0, 0, 0.755584, 0.555584, 0.4481, 13.0924, 0, 0, -11.4615, 0, -11.4591, -11.4543, -11.335
72, 5216, 1, 0, 0, 1, 1, 0, 76631.6, 0, 0, 0.755904, 0.555904, 0.403, 13.2912, 0, 0, -11.5363, 0, -11.5341, -11.5295, -11.4462
72, 5217, 1, 0, 0, 1, 1, 0, 76645.5, 0, 0, 0.756128, 0.556128, 0.3737, 13.3646, 0, 0, -11.5308, 0, -11.5284, -11.5239, -11.4597
72, 5218, 1, 0, 0, 1, 1, 0, 76659.4, 0, 0, 0.755136, 0.555136, 0.4008, 13.2731, 0, 0, -11.5283, 0, -11.5258, -11.521, -11.4059
72, 5219, 1, 0, 0, 1, 1, 0, 76673.4, 0, 0, 0.755712, 0.555712, 0.4364, 13.2194, 0, 0, -11.5129, 0, -11.5106, -11.5061, -11.387
72, 5220, 1, 0, 0, 1, 1, 0, 76687.3, 0, 0, 0.75568, 0.55568, 0.44, 13.1428, 0, 0, -11.4823, 0, -11.48, -11.4754, -11.3633
72, 5221, 1, 0, 0, 1, 1, 0, 76701.2, 0, 0, 0.753856, 0.553856, 0.3842, 13.2627, 0, 0, -11.5562, 0, -11.5539, -11.5494, -11.4392
72, 5222, 1, 0, 0, 1, 1, 0, 76715.1, 0, 0, 0.754752, 0.554752, 0.384, 13.326, 0, 0, -11.5529, 0, -11.5503, -11.5289, -11.4552
72, 5223, 1, 0, 0, 1, 1, 0, 76729.1, 0, 0, 0.754784, 0.554784, 0.4772, 13.2319, 0, 0, -11.5685, 0, -11.5661, -11.5616, -11.4406
72, 5224, 1, 0, 0, 1, 1, 0, 76743, 0, 0, 0.753696, 0.553696, 0.5346, 13.1253, 0, 0, -11.4895, 0, -11.487, -11.4824, -11.3717
72, 5225, 1, 0, 0, 1, 1, 0, 76756.9, 0, 0, 0.752416, 0.552416, 0.415, 13.2007, 0, 0, -11.4776, 0, -11.4753, -11.4708, -11.347
72, 5226, 1, 0, 0, 1, 1, 0, 76770.8, 0, 0, 0.751392, 0.551392, 0.4407, 13.2603, 0, 0, -11.5033, 0, -11.501, -11.4966, -11.3806
72, 5227, 1, 0, 0, 1, 1, 0, 76784.7, 0, 0, 0.752064, 0.552064, 0.4086, 13.1268, 0, 0, -11.4859, 0, -11.4835, -11.479, -11.3685
72, 5228, 1, 0, 0, 1, 1, 0, 76798.7, 0, 0, 0.751776, 0.551776, 0.4005, 13.2931, 0, 0, -11.5861, 0, -11.5839, -11.5793, -11.4868
72, 5229, 1, 0, 0, 1, 1, 0, 76812.6, 0, 0, 0.752896, 0.552896, 0.4251, 13.3229, 0, 0, -11.5579, 0, -11.5556, -11.5511, -11.4319
72, 5230, 1, 0, 0, 1, 1, 0, 76826.5, 0, 0, 0.751584, 0.551584, 0.3871, 13.2528, 0, 0, -11.4426, 0, -11.44, -11.4355, -11.3013
72, 5231, 1, 0, 0, 1, 1, 0, 76840.4, 0, 0, 0.75184, 0.55184, 0.4443, 13.1823, 0, 0, -11.4422, 0, -11.4398, -11.4341, -11.3725
72, 5232, 1, 0, 0, 1, 1, 0, 76854.4, 0, 0, 0.751584, 0.551584, 0.4772, 13.2227, 0, 0, -11.5083, 0, -11.506, -11.5014, -11.3817
72, 5233, 1, 0, 0, 1, 1, 0, 76868.3, 0, 0, 0.751104, 0.551104, 0.3889, 13.2644, 0, 0, -11.4371, 0, -11.4347, -11.4302, -11.3365
72, 5234, 1, 0, 0, 1, 1, 0, 76882.2, 0, 0, 0.751008, 0.551008, 0.5562, 13.1499, 0, 0, -11.3256, 0, -11.3225, -11.3181, -11.2502
72, 5235, 1, 0, 0, 1, 1, 0, 76896.1, 0, 0, 0.749728, 0.549728, 0.4619, 13.1594, 0, 0, -11.4804, 0, -11.4779, -11.4734, -11.3487
72, 5236, 1, 0, 0, 1, 1, 0, 76910.1, 0, 0, 0.74848, 0.54848, 0.4602, 13.1746, 0, 0, -11.4682, 0, -11.4654, -11.4609, -11.3561
72, 5237, 1, 0, 0, 1, 1, 0, 76924, 0, 0, 0.746784, 0.546784, 0.4312, 13.2159, 0, 0, -11.4913, 0, -11.489, -11.4843, -11.3607
72, 5238, 1, 0, 0, 1, 1, 0, 76937.9, 0, 0, 0.746048, 0.546048, 0.4566, 13.1355, 0, 0, -11.373, 0, -11.3706, -11.3661, -11.2456
72, 5239, 1, 0, 0, 1, 1, 0, 76951.8, 0, 0, 0.743072, 0.543072, 0.4104, 13.2508, 0, 0, -11.3945, 0, -11.3906, -11.384, -11.2739
72, 5240, 1, 0, 0, 1, 1, 0, 76965.7, 0, 0, 0.742336, 0.542336, 0.4131, 13.1772, 0, 0, -11.3901, 0, -11.3878, -11.3831, -11.2686
72, 5241, 1, 0, 0, 1, 1, 0, 76979.7, 0, 0, 0.742432, 0.542432, 0.4524, 13.0514, 0, 0, -11.417, 0, -11.4145, -11.4097, -11.2828
72, 5242, 1, 0, 0, 1, 1, 0, 76993.6, 0, 0, 0.740416, 0.540416, 0.341, 13.4459, 0, 0, -11.511, 0, -11.5086, -11.5041, -11.445
72, 5243, 1, 0, 0, 1, 1, 0, 77007.5, 0, 0, 0.73936, 0.53936, 0.4287, 13.3408, 0, 0, -11.4179, 0, -11.4142, -11.4082, -11.2855
72, 5244, 1, 0, 0, 1, 1, 0, 77021.4, 0, 0, 0.738656, 0.538656, 0.4826, 13.0741, 0, 0, -11.3253, 0, -11.3228, -11.318, -11.2464
72, 5245, 1, 0, 0, 1, 1, 0, 77035.4, 0, 0, 0.735904, 0.535904, 0.4108, 13.262, 0, 0, -11.4458, 0, -11.4436, -11.4392, -11.3335
72, 5246, 1, 0, 0, 1, 1, 0, 77049.3, 0, 0, 0.734528, 0.534528, 0.3959, 13.417, 0, 0, -11.4509, 0, -11.4487, -11.4438, -11.355
72, 5247, 1, 0, 0, 1, 1, 0, 77063.2, 0, 0, 0.73344, 0.53344, 0.422, 13.2607, 0, 0, -11.3687, 0, -11.3664, -11.3621, -11.2814
72, 5248, 1, 0, 0, 1, 1, 0, 77077.1, 0, 0, 0.732448, 0.532448, 0.4027, 13.3077, 0, 0, -11.431, 0, -11.4286, -11.4243, -11.3384
72, 5249, 1, 0, 0, 1, 1, 0, 77091.1, 0, 0, 0.73136, 0.53136, 0.3804, 13.3785, 0, 0, -11.3993, 0, -11.3966, -11.3922, -11.2744
72, 5250, 1, 0, 0, 1, 1, 0, 77105, 0, 0, 0.729344, 0.529344, 0.454, 13.1546, 0, 0, -11.3374, 0, -11.3351, -11.3303, -11.2173
72, 5251, 1, 0, 0, 1, 1, 0, 77118.9, 0, 0, 0.728608, 0.528608, 0.4237, 13.2842, 0, 0, -11.3281, 0, -11.3258, -11.3214, -11.2067
72, 5252, 1, 0, 0, 1, 1, 0, 77132.8, 0, 0, 0.73152, 0.53152, 0.3925, 13.1697, 0, 0, -11.3217, 0, -11.3192, -11.3148, -11.2009
72, 5253, 1, 0, 0, 1, 1, 0, 77146.8, 0, 0, 0.729312, 0.529312, 0.4728, 13.2131, 0, 0, -11.3808, 0, -11.3783, -11.3738, -11.2963
72, 5254, 1, 0, 0, 1, 1, 0, 77160.7, 0, 0, 0.7304, 0.5304, 0.6529, 13.0336, 0, 0, -11.3441, 0, -11.3415, -11.3371, -11.2384
72, 5255, 1, 0, 0, 1, 1, 0, 77174.6, 0, 0, 0.730784, 0.530784, 0.3857, 13.1682, 0, 0, -11.3252, 0, -11.3229, -11.3185, -11.2013
72, 5256, 1, 0, 0, 1, 1, 0, 77188.5, 0, 0, 0.72976, 0.52976, 0.4117, 13.3076, 0, 0, -11.3918, 0, -11.3894, -11.3849, -11.319
72, 5257, 1, 0, 0, 1, 1, 0, 77202.4, 0, 0, 0.733696, 0.533696, 0.5888, 13.144, 0, 0, -11.3706, 0, -11.3681, -11.3635, -11.3001
72, 5258, 1, 0, 0, 1, 1, 0, 77216.4, 0, 0, 0.739808, 0.539808, 0.3955, 13.3917, 0, 0, -11.3775, 0, -11.3752, -11.3704, -11.2597
72, 5259, 1, 0, 0, 1, 1, 0, 77230.3, 0, 0, 0.738176, 0.538176, 0.4825, 13.0988, 0, 0, -11.3298, 0, -11.3274, -11.3228, -11.2012
72, 5260, 1, 0, 0, 1, 1, 0, 77244.2, 0, 0, 0.73408, 0.53408, 0.4329, 13.2871, 0, 0, -11.3639, 0, -11.3616, -11.3568, -11.2677
72, 5261, 1, 0, 0, 1, 1, 0, 77258.1, 0, 0, 0.735488, 0.535488, 0.4907, 13.2514, 0, 0, -11.2917, 0, -11.2893, -11.2846, -11.2092
72, 5262, 1, 0, 0, 1, 1, 0, 77272.1, 0, 0, 0.738496, 0.538496, 0.4093, 13.4161, 0, 0, -11.3476, 0, -11.3449, -11.3402, -11.2274
72, 5263, 1, 0, 0, 1, 1, 0, 77286, 0, 0, 0.735328, 0.535328, 0.4809, 13.072, 0, 0, -11.1698, 0, -11.167, -11.1607, -11.0356
72, 5264, 1, 0, 0, 1, 1, 0, 77299.9, 0, 0, 0.737344, 0.537344, 0.3693, 13.3724, 0, 0, -11.3228, 0, -11.3207, -11.3159, -11.2252
72, 5265, 1, 0, 0, 1, 1, 0, 77313.8, 0, 0, 0.73888, 0.53888, 0.3693, 13.2914, 0, 0, -11.3082, 0, -11.3059, -11.3013, -11.2382
72, 5266, 1, 0, 0, 1, 1, 0, 77327.8, 0, 0, 0.747968, 0.547968, 0.3827, 13.4435, 0, 0, -11.3494, 0, -11.3471, -11.3424, -11.2816
72, 5267, 1, 0, 0, 1, 1, 0, 77341.7, 0, 0, 0.740448, 0.540448, 0.3941, 13.3363, 0, 0, -11.2383, 0, -11.2358, -11.2309, -11.1673
72, 5268, 1, 0, 0, 1, 1, 0, 77355.6, 0, 0, 0.736192, 0.536192, 0.4007, 13.1261, 0, 0, -11.2293, 0, -11.2269, -11.222, -11.1011
72, 5269, 1, 0, 0, 1, 1, 0, 77369.5, 0, 0, 0.736672, 0.536672, 0.4311, 13.3584, 0, 0, -11.3357, 0, -11.3333, -11.3288, -11.268
72, 5270, 1, 0, 0, 1, 1, 0, 77383.5, 0, 0, 0.740928, 0.540928, 0.3445, 13.3822, 0, 0, -11.3028, 0, -11.3003, -11.2957, -11.2297
72, 5271, 1, 0, 0, 1, 1, 0, 77397.4, 0, 0, 0.735264, 0.535264, 0.3753, 13.3614, 0, 0, -11.2854, 0, -11.2832, -11.2784, -11.2171
72, 5272, 1, 0, 0, 1, 1, 0, 77411.3, 0, 0, 0.73888, 0.53888, 0.43, 13.3395, 0, 0, -11.2886, 0, -11.2862, -11.2811, -11.214
72, 5273, 1, 0, 0, 1, 1, 0, 77425.2, 0, 0, 0.73552, 0.53552, 0.3892, 13.381, 0, 0, -11.2639, 0, -11.2614, -11.2568, -11.1918
72, 5274, 1, 0, 0, 1, 1, 0, 77439.1, 0, 0, 0.735776, 0.535776, 0.4982, 13.2349, 0, 0, -11.2497, 0, -11.2473, -11.2428, -11.1228
72, 5275, 1, 0, 0, 1, 1, 0, 77453.1, 0, 0, 0.73648, 0.53648, 0.4105, 13.2595, 0, 0, -11.1668, 0, -11.1644, -11.16, -11.0308
72, 5276, 1, 0, 0, 1, 1, 0, 77467, 0, 0, 0.736224, 0.536224, 0.3948, 13.2349, 0, 0, -11.1821, 0, -11.1796, -11.1752, -11.0586
72, 5277, 1, 0, 0, 1, 1, 0, 77480.9, 0, 0, 0.736128, 0.536128, 0.4078, 13.2718, 0, 0, -11.1939, 0, -11.1916, -11.1871, -11.0726
72, 5278, 1, 0, 0, 1, 1, 0, 77494.8, 0, 0, 0.736128, 0.536128, 0.4252, 13.2738, 0, 0, -11.1368, 0, -11.1344, -11.1298, -11.0692
72, 5279, 1, 0, 0, 1, 1, 0, 77508.8, 0, 0, 0.736672, 0.536672, 0.4209, 13.2914, 0, 0, -11.2025, 0, -11.2, -11.1954, -11.081
72, 5280, 1, 0, 0, 1, 1, 0, 77522.7, 0, 0, 0.737216, 0.537216, 0.3977, 13.255, 0, 0, -11.1261, 0, -11.1237, -11.1191, -11.0518
72, 5281, 1, 0, 0, 1, 1, 0, 77536.6, 0, 0, 0.736672, 0.536672, 0.4127, 13.2943, 0, 0, -11.1751, 0, -11.1728, -11.1684, -11.1057
72, 5282, 1, 0, 0, 1, 1, 0, 77550.5, 0, 0, 0.73568, 0.53568, 0.4071, 13.4601, 0, 0, -11.215, 0, -11.2127, -11.2082, -11.141
72, 5283, 1, 0, 0, 1, 1, 0, 77564.5, 0, 0, 0.735968, 0.535968, 0.4072, 13.2772, 0, 0, -11.0931, 0, -11.0908, -11.086, -10.9889
72, 5284, 1, 0, 0, 1, 1, 0, 77578.4, 0, 0, 0.742464, 0.542464, 0.5079, 13.1911, 0, 0, -11.06, 0, -11.0575, -11.0528, -10.9709
72, 5285, 1, 0, 0, 1, 1, 0, 77592.3, 0, 0, 0.7392, 0.5392, 0.496, 13.0925, 0, 0, -11.0479, 0, -11.0453, -11.0409, -10.9122
72, 5286, 1, 0, 0, 1, 1, 0, 77606.2, 0, 0, 0.739776, 0.539776, 0.4054, 13.1273, 0, 0, -11.1459, 0, -11.1434, -11.1387, -11.0162
72, 5287, 1, 0, 0, 1, 1, 0, 77620.2, 0, 0, 0.738208, 0.538208, 0.4367, 13.3049, 0, 0, -11.144, 0, -11.1417, -11.1371, -11.0525
72, 5288, 1, 0, 0, 1, 1, 0, 77634.1, 0, 0, 0.737984, 0.537984, 0.4434, 13.2944, 0, 0, -11.0753, 0, -11.073, -11.0683, -10.9759
72, 5289, 1, 0, 0, 1, 1, 0, 77648, 0, 0, 0.738688, 0.538688, 0.4029, 13.2209, 0, 0, -11.0326, 0, -11.0299, -11.0254, -10.9047
